osm_id,name,ref,type,oneway,bridge,maxspeed
"32905755",Љубо Петровиќ,,residential,"0","0",
"32905765",Приштинска,,residential,"0","0",
"32905769",Галичник,,residential,"0","0",
"32905779",Коле Канински,,residential,"0","0",
"32905783",Рудо,,residential,"0","0",
"32905804",Краишка,,residential,"0","0",
"32905808",Натанаил Кучевишки,,residential,"0","0",
"32905823",Петар Манџуков,,residential,"0","0",
"32905828",Бетовенова,,residential,"0","0",
"32905831",,,residential,"0","0",
"32905841",Александар Бујнов,,residential,"0","0",
"32905865",Нов Живот,,tertiary,"0","0",
"32905888",Благоја Паровиќ,,residential,"0","0",
"32905906",Дижонска,,residential,"0","0",
"32905923",Аугуст Цесарец,,residential,"0","0",
"32906049",Ќемал Ататурк,,residential,"0","0",
"32906361",Булевар Христијан Тодоров,,primary,"1","0","60"
"32906483",Лазо Дренков,,residential,"1","0","50"
"32906556",Груица Војвода,,residential,"0","0",
"32906615",,,service,"0","0",
"32906631",Дижонска,,residential,"0","0",
"32906644",Исмаил Кадаре,,footway,"0","0",
"32906673",,,residential,"0","0",
"32906707",Македонски Кралеви,,living_street,"0","0",
"32906728",Панче Неделковски,,residential,"0","0",
"32906764",Стојко Јовановски,,residential,"0","0",
"32906779",,,living_street,"0","0",
"32906785",Клинска Леса,,residential,"0","0",
"32906909",Јајце - 393,,residential,"0","0",
"32906934",Сараевска,,residential,"0","0","30"
"32906955",Стојна Стевкова,,residential,"0","0",
"32906975",Фан Ноли,,residential,"0","0",
"32907020",Јајце,,residential,"0","0",
"32907063",7 Албанска Бригада,,residential,"0","0",
"32907075",Јајце,,residential,"0","0",
"32907576",Бајрам Шабани,,residential,"0","0",
"32907586","1664",,residential,"0","0",
"32907591",Менделеева,,residential,"1","0","30"
"32907593",,,residential,"0","0",
"32907595",,,residential,"0","0",
"32907603",Улица 157,,living_street,"0","0","30"
"32914036",Улица 6,,residential,"0","0",
"32914043",,,residential,"0","0",
"32914106",Улица 6,,residential,"0","0",
"32914156",Улица 6A,,residential,"0","0","20"
"32914173",Улица 6B,,residential,"0","0",
"32914203",Улица 8,,residential,"0","0",
"32914214",,,residential,"0","0",
"32914231",,,residential,"0","0",
"32914236",,,residential,"0","0",
"32914252",Улица 2,,living_street,"0","0",
"32914431",ул. 1551,,unclassified,"0","0",
"32914534",,,residential,"0","0",
"32914582",Улица 2,,living_street,"0","0",
"32914658",Торонто,,residential,"0","0",
"32914659",Австралиска,,residential,"0","0",
"32914660",Андон Кецкаров,,residential,"0","0",
"32914663",,,living_street,"0","0","30"
"32914687",Улица 10,,residential,"0","0",
"32914691",Улица 70,,residential,"0","0","30"
"32914735",,,tertiary,"0","0","50"
"32914742",Улица 22,,residential,"0","0",
"32914748",Улица 50,,residential,"0","0",
"32914776",,,raceway,"0","0",
"32914798",,,residential,"0","0",
"32939079",,,service,"0","0",
"32949555",Ловќенска,,residential,"0","0",
"32949563",Ловкенска,,residential,"0","0",
"32949568",Јан Хус,,residential,"0","0",
"32949575",Презвитер Константин,,residential,"0","0",
"32949579",Јан Хус,,residential,"0","0",
"32949595",,,residential,"0","0",
"32949607",,,residential,"0","0",
"32949959",,,residential,"0","0",
"32949964",,,residential,"0","0",
"32949970",,,residential,"0","0",
"32949973",Тодор Чангов,,residential,"0","0",
"32949999",Улица-35,,residential,"0","0",
"32950008",,,service,"0","0",
"32950024",Тодор Чангов 48,,residential,"0","0",
"32950026",Тодор Чангов 48А,,residential,"0","0",
"32950043",Ѓорѓи Капчев 31,,residential,"0","0",
"32950112",Лисец,,residential,"0","0",
"32950125",,,residential,"0","0",
"32950147",Лисец,,residential,"0","0",
"32950148",,,residential,"0","0",
"32950169",Лисец,,residential,"0","0",
"32950173",Улица-27,,residential,"0","0",
"32950175",Улица-18,,residential,"0","0",
"32950187",Ѓорѓи Капчев 16,,residential,"0","0",
"32950194",Ѓорѓи Капчев 12,,residential,"0","0",
"32950196",Улица-5,,residential,"0","0",
"32950323",Боте Боцевски,,residential,"0","0",
"32950333",Мишко Михајловски,,residential,"0","0",
"32950341",Дичо Петров,,residential,"0","0",
"32950357",Тоне Томшиќ,,residential,"0","0",
"32950362",Христо Узунов,,residential,"0","0",
"32980955",Мајка Тереза,"A2;A4",motorway,"1","0","120"
"32980957",Мајка Тереза,"A2;A4",motorway,"1","1","120"
"32980970",Мајка Тереза,"A2;A4",motorway,"1","1","120"
"32981002",Мајка Тереза,"A2;A4",motorway,"1","1",
"32981005",Мајка Тереза,"A2;A4",motorway,"1","1",
"32981007",Мајка Тереза,"A2;A4",motorway,"1","0","120"
"32981018",,,motorway_link,"1","0",
"32981024",,,motorway_link,"0","0",
"32981051",,,motorway_link,"1","0",
"32981223",Андре Мазон,,residential,"0","0",
"32981257",,,tertiary,"0","0",
"32981869",,,residential,"0","0",
"32981884",,,residential,"0","0",
"32981887",,,residential,"0","0",
"32981892",,,residential,"0","0",
"32981919",,,residential,"0","0",
"32981929",,,residential,"0","0",
"32981932",,,residential,"0","0",
"32981937",,,residential,"0","0",
"32981940",,,residential,"0","0",
"32982046",,,residential,"0","0",
"32982048",,,residential,"0","0",
"32982059",,,residential,"0","0",
"32982190",,,residential,"0","0",
"32982271","18",,tertiary,"0","0",
"32982286",,,living_street,"0","0",
"32982314",,,living_street,"0","0",
"32982319",,,living_street,"0","0",
"32982328",,,living_street,"0","0",
"32982342",,,residential,"0","0",
"32982360",,,residential,"0","0",
"32982364",,,living_street,"0","0",
"32982387",,,residential,"0","0",
"32982396",,,living_street,"0","0",
"32982404",,,living_street,"0","0",
"32982409",,,living_street,"0","0",
"32982426",,,residential,"0","0",
"32982445",,,living_street,"0","0",
"32982477",,,residential,"0","0",
"32982507",,,living_street,"0","0",
"32982550",,,living_street,"0","0",
"32982561",,,living_street,"0","0",
"32982572",,,living_street,"0","0",
"32982598",Цетињска,,tertiary,"0","0","50"
"32982620",,,living_street,"0","0",
"32982626","20",,living_street,"0","0",
"32982635",,,living_street,"0","0",
"32982643",,,living_street,"0","0",
"32982651",,,living_street,"0","0",
"32982661",,,living_street,"0","0",
"32982666",,,living_street,"0","0",
"32982679",,,living_street,"0","0",
"32982680",,,living_street,"0","0",
"32982688",,,living_street,"0","0",
"32982759",,,unclassified,"0","0",
"32982761",,,tertiary,"0","0",
"32982763",,,unclassified,"0","0",
"32982815",,,residential,"0","0",
"32982831",Марко Крале,,residential,"0","0",
"32982851",,,residential,"0","0",
"32982852",,,residential,"0","0",
"32982856",,,residential,"0","0",
"32982881",Рамно,,residential,"0","0",
"32982930",,,living_street,"0","0",
"32983057",,,tertiary,"0","1",
"32983059",,,tertiary,"0","0",
"32983173",,,unclassified,"0","0",
"32983174",,,unclassified,"0","0",
"32983194",,,unclassified,"0","0",
"32983429",,,tertiary,"0","0",
"32983436",,,tertiary,"0","1",
"33000744",,,unclassified,"0","0",
"33000794",Дончо Штипјанчето,,residential,"0","0",
"33000835",Ордан Поп Јорданов,,residential,"0","0",
"33000870",Иван Наумов Алабакот,,residential,"0","0",
"33000885",Ордан Пиперкате,,residential,"0","0",
"33000918",,,residential,"0","0",
"33000924",Јордан Пиперката,,residential,"0","0",
"33000965",Пехчевска,,residential,"0","0",
"33001013",,,unclassified,"0","0",
"33001030",,,unclassified,"0","0",
"33001038",Улица 1640,,unclassified,"0","0",
"33001111",,,unclassified,"0","1",
"33001112",,,unclassified,"0","0",
"33001150",,,residential,"1","0",
"33001159",,,motorway_link,"1","0","40"
"33001204",,,motorway_link,"1","0",
"33001224",,,service,"1","0",
"33001405",Улица 2,,tertiary,"0","0",
"33001431",Улица 9,,residential,"0","0",
"33001455",,,residential,"0","0",
"33001476",,,motorway_link,"1","0",
"33001499",,,motorway_link,"0","0",
"33001521",,,tertiary,"0","1",
"33001984",,,residential,"0","0",
"33002025",,,unclassified,"0","0",
"33002030",Улица 34,,unclassified,"0","0",
"33002073",Улица 35,,unclassified,"0","0",
"33002112",Улица 12,,residential,"0","0",
"33002186",Улица 534,,tertiary,"0","0",
"33002187",Улица 11,,residential,"0","0",
"33002206",,,residential,"0","0",
"33002208",,,residential,"0","0",
"33002250",,,unclassified,"0","0",
"33002253",Улица 15,,residential,"0","0",
"33002255",,,unclassified,"0","1",
"33002291",,,residential,"0","0",
"33002301",Улица 23,,residential,"0","0",
"33002309",,,residential,"0","0",
"33048476",Боро Петрушевски,,residential,"1","0",
"33048483",Ѓорѓи Абаџиев,,residential,"0","0",
"33048505",Владимир Назор,,residential,"1","0",
"33048516",Славе Деловски,,residential,"0","0",
"33048598",Белградска,,residential,"1","0",
"33078655",,,service,"0","0",
"33113506",Митре Влаот,,residential,"0","0",
"33114083",,,service,"0","0",
"33114139",,,service,"0","0",
"33114369",,,service,"0","0",
"33225353",Кумровец,,residential,"0","0",
"33225489",Васил Левски,,residential,"0","0",
"33225704",Алберт Швајцер,,residential,"0","0",
"33225735",Атанас Каратошо,,residential,"0","0",
"33225777",Љубо Здравковски - Орлов,,residential,"0","0",
"33287751",,,service,"0","0",
"33287758",,,residential,"0","0",
"33287763",,,service,"0","0",
"33287771",,,residential,"0","0",
"33287783",,,residential,"0","0",
"33287785",,,residential,"0","0",
"33287886",Вардарска,,residential,"0","0",
"33287914",Улица 206,,residential,"0","0",
"33287918",Улица 206,,residential,"0","0",
"33287927",Улица 206,,residential,"0","0",
"33287940",,,residential,"0","0",
"33287949",,,residential,"0","0",
"33287961",,,residential,"0","0",
"33287989",Улица 38,,unclassified,"0","0",
"33287992",Улица 38,,unclassified,"0","0",
"33287993",Улица 38,,unclassified,"0","1",
"33288037",,,unclassified,"0","0",
"33288060",Улица 7,,residential,"0","0",
"33288064",Улица 7,,residential,"0","0",
"33288065",,,service,"0","0",
"33288075",Улица 5,,residential,"0","0",
"33288081",,,residential,"0","0",
"33288103",,,residential,"0","0",
"33776977",,,service,"0","0",
"33777134",Пајко Маало,,residential,"0","0",
"33894962",,,service,"0","0",
"33896219",,,motorway_link,"1","0","50"
"33897040",Едвард Кардељ / Александар,SK-01,primary_link,"1","0",
"33897041",,"A2;A4",motorway,"1","1",
"33897177",,"A2;A4",motorway,"1","0",
"33897474",,A4,motorway,"1","0",
"33897514",,A4,motorway,"1","0",
"33897695",,"A2;A4",motorway,"1","0",
"33897696",,"A2;A4",motorway,"1","0",
"33897697",,"A2;A4",motorway,"1","1",
"34159421",,,service,"0","0",
"34159424",,,service,"0","0",
"34159452",,,service,"0","0",
"34159455",,,service,"0","0",
"34159463",,,service,"1","0",
"34159488",,,service,"1","0",
"34321142",,,unclassified,"1","0","50"
"34321248",,,service,"0","0",
"34321318",,,footway,"0","0",
"34321682",Пајко Маало,,residential,"0","0",
"34321941",,,footway,"0","0",
"34321950",,,footway,"0","0",
"34350226",Доситеј Обрадовиќ,,residential,"0","0",
"34350407",Улица 12,,residential,"0","0",
"34391266",,,residential,"0","0",
"34391325",Улица 4,,residential,"0","0",
"34391342",Улица 4,,residential,"0","0",
"34427308",,,service,"0","0",
"34427867",Григор Прличев,,residential,"0","0",
"34427954",,,service,"0","0",
"34428341",,"171",living_street,"0","0",
"34428353",Хусеин Бајрам,,residential,"0","0",
"34428395","166","166",living_street,"0","0",
